event_id,timestamp,vehicle_model,vin,station,joint,tool_id,target_torque_nm,tolerance_nm,actual_torque_nm,angle_required,actual_angle_deg,sop_id,sop_chunks_used,result,violations,tool_error
EVT-000486,2026-03-04T08:19:05.000Z,Truck-T,VIN3788722772,POWERTRAIN_ST-05,SUSPENSION_ARM_BOLT_R,DC_GUN,100,5,99.5,,,SOP-GEN-0034,[],OK,[],
EVT-000487,2026-03-04T08:19:54.000Z,Hatch-A,VIN3667740351,CHASSIS_ST-14,SEAT_FRAME_REAR_R,PNEUMATIC_TQ,45,5,32.2,,,SOP-GEN-0066,[],UnderTorque,"[""under_torque""]",
EVT-000488,2026-03-04T08:20:25.000Z,Truck-T,VIN8404418865,INTERIOR_ST-08,STEERING_COLUMN_BOLT,ELECTRIC_ANGLE_GUN,40,5,42.1,,,SOP-GEN-0014,[],OK,[],
EVT-000489,2026-03-04T08:21:11.000Z,EV-Q,VIN5483308751,CHASSIS_ST-14,SEAT_FRAME_REAR_R,PNEUMATIC_TQ,45,5,30.2,,,SOP-GEN-0066,[],UnderTorque,"[""under_torque""]",
EVT-000490,2026-03-04T08:21:47.000Z,Truck-T,VIN3290101581,INTERIOR_ST-08,WHEEL_LUG_NUT_RL,MANUAL_WRENCH,120,10,121.1,,,SOP-GEN-0071,[],OK,[],
EVT-000491,2026-03-04T08:22:34.000Z,EV-Q,VIN4589154183,INTERIOR_ST-08,ENGINE_MOUNT_FRONT_RIGHT,DC_GUN,85,5,84.8,15.0,15.4,SOP-GEN-0010,[],OK,[],
EVT-000492,2026-03-04T08:23:50.000Z,Hatch-A,VIN5396985409,INTERIOR_ST-08,WHEEL_LUG_NUT_RL,MANUAL_WRENCH,120,10,116.0,,,SOP-GEN-0071,[],OK,[],
EVT-000493,2026-03-04T08:24:26.000Z,Sedan-X,VIN6405851839,INTERIOR_ST-08,WHEEL_LUG_NUT_RL,MANUAL_WRENCH,120,10,121.1,,,SOP-GEN-0071,[],OK,[],
EVT-000494,2026-03-04T08:25:17.000Z,Sedan-X,VIN9615270274,INTERIOR_ST-08,STEERING_COLUMN_BOLT,ELECTRIC_ANGLE_GUN,40,5,40.3,,,SOP-GEN-0014,[],OK,[],
EVT-000495,2026-03-04T08:26:17.000Z,Sedan-X,VIN8240793721,CHASSIS_ST-14,WHEEL_LUG_NUT_FR,MANUAL_WRENCH,120,10,119.8,,,SOP-GEN-0026,[],OK,[],
EVT-000496,2026-03-04T08:27:03.000Z,EV-Q,VIN6933126143,FINAL_ASSY_ST-22,BRAKE_CALIPER_BOLT,MANUAL_WRENCH,60,5,59.6,,,SOP-GEN-0031,[],OK,[],
EVT-000497,2026-03-04T08:27:54.000Z,Truck-T,VIN3723205427,POWERTRAIN_ST-05,BATTERY_HOLD_DOWN,PNEUMATIC_TQ,65,5,65.4,,,SOP-GEN-0023,[],OK,[],
EVT-000498,2026-03-04T08:28:39.000Z,Truck-T,VIN1607196157,POWERTRAIN_ST-05,WHEEL_LUG_NUT_FL,MANUAL_WRENCH,120,10,121.2,,,SOP-GEN-0022,[],OK,[],
EVT-000499,2026-03-04T08:29:05.000Z,SUV-Z,VIN6204370540,INTERIOR_ST-08,STEERING_COLUMN_BOLT,ELECTRIC_ANGLE_GUN,40,5,37.6,,,SOP-GEN-0014,[],OK,[],
EVT-000500,2026-03-04T08:30:04.000Z,Sedan-X,VIN4660390742,FINAL_ASSY_ST-22,ENGINE_MOUNT_REAR_LEFT,MANUAL_WRENCH,85,5,84.4,30.0,29.2,SOP-GEN-0003,[],OK,[],
EVT-000501,2026-03-04T08:31:43.000Z,Sedan-X,VIN2076695131,INTERIOR_ST-08,WHEEL_LUG_NUT_RL,MANUAL_WRENCH,120,10,119.0,,,SOP-GEN-0071,[],OK,[],
EVT-000502,2026-03-04T14:01:30.000Z,SUV-Z,VIN3660800029,POWERTRAIN_ST-05,SUSPENSION_ARM_BOLT_R,DC_GUN,100,5,99.1,,,SOP-GEN-0034,[],OK,[],
EVT-000503,2026-03-04T14:02:39.000Z,SUV-Z,VIN3508990774,POWERTRAIN_ST-05,SUSPENSION_ARM_BOLT_R,DC_GUN,100,5,101.2,,,SOP-GEN-0034,[],OK,[],
EVT-000504,2026-03-04T14:03:43.000Z,Hatch-A,VIN8047347877,POWERTRAIN_ST-05,SUSPENSION_ARM_BOLT_R,DC_GUN,100,5,100.6,,,SOP-GEN-0034,[],OK,[],
EVT-000505,2026-03-04T14:04:37.000Z,EV-Q,VIN6606958660,POWERTRAIN_ST-05,ENGINE_MOUNT_REAR_RIGHT,PNEUMATIC_TQ,85,5,84.8,30.0,29.2,SOP-GEN-0006,[],OK,[],
EVT-000506,2026-03-04T14:06:05.000Z,Hatch-A,VIN6138636031,FINAL_ASSY_ST-22,ENGINE_MOUNT_REAR_LEFT,MANUAL_WRENCH,85,5,86.0,30.0,31.1,SOP-GEN-0003,[],OK,[],
EVT-000507,2026-03-04T14:07:37.000Z,Truck-T,VIN3712815143,INTERIOR_ST-08,WHEEL_LUG_NUT_RL,MANUAL_WRENCH,120,10,120.8,,,SOP-GEN-0071,[],OK,[],
EVT-000508,2026-03-04T14:08:32.000Z,Truck-T,VIN4329446784,INTERIOR_ST-08,ENGINE_MOUNT_FRONT_RIGHT,DC_GUN,85,5,86.1,15.0,13.9,SOP-GEN-0010,[],OK,[],
EVT-000509,2026-03-04T14:09:57.000Z,Hatch-A,VIN3192202822,FINAL_ASSY_ST-22,ENGINE_MOUNT_FRONT_LEFT,ELECTRIC_ANGLE_GUN,85,5,86.0,30.0,28.7,SOP-GEN-0036,[],OK,[],
EVT-000510,2026-03-04T14:11:23.000Z,Truck-T,VIN3938451957,POWERTRAIN_ST-05,WHEEL_LUG_NUT_FL,MANUAL_WRENCH,120,10,118.0,,,SOP-GEN-0022,[],OK,[],
EVT-000511,2026-03-04T14:12:08.000Z,Truck-T,VIN5156392601,CHASSIS_ST-14,SEAT_FRAME_REAR_R,PNEUMATIC_TQ,45,5,43.3,,,SOP-GEN-0066,[],OK,[],
EVT-000512,2026-03-04T14:12:54.000Z,SUV-Z,VIN2005102559,CHASSIS_ST-14,WHEEL_LUG_NUT_FR,MANUAL_WRENCH,120,10,120.5,,,SOP-GEN-0026,[],OK,[],
EVT-000513,2026-03-04T14:13:36.000Z,EV-Q,VIN4786236940,INTERIOR_ST-08,STEERING_COLUMN_BOLT,ELECTRIC_ANGLE_GUN,40,5,41.1,,,SOP-GEN-0014,[],OK,[],
EVT-000514,2026-03-04T14:14:22.000Z,SUV-Z,VIN3448819206,FINAL_ASSY_ST-22,WHEEL_LUG_NUT_RR,DC_GUN,120,10,119.3,,,SOP-GEN-0070,[],OK,[],
EVT-000515,2026-03-04T14:15:11.000Z,Sedan-X,VIN7514017540,INTERIOR_ST-08,SUSPENSION_ARM_BOLT_F,DC_GUN,100,5,98.8,,,SOP-GEN-0016,[],OK,[],
EVT-000516,2026-03-04T14:16:05.000Z,EV-Q,VIN9618271425,INTERIOR_ST-08,STEERING_COLUMN_BOLT,ELECTRIC_ANGLE_GUN,40,5,38.8,,,SOP-GEN-0014,[],OK,[],
EVT-000517,2026-03-04T14:16:58.000Z,Hatch-A,VIN1802753761,FINAL_ASSY_ST-22,ENGINE_MOUNT_REAR_LEFT,MANUAL_WRENCH,85,5,86.6,30.0,28.8,SOP-GEN-0003,[],OK,[],
EVT-000518,2026-03-04T14:18:14.000Z,EV-Q,VIN3057380250,FINAL_ASSY_ST-22,ENGINE_MOUNT_FRONT_LEFT,ELECTRIC_ANGLE_GUN,85,5,84.9,30.0,29.6,SOP-GEN-0036,[],OK,[],
EVT-000519,2026-03-04T14:19:46.000Z,Truck-T,VIN1692044390,POWERTRAIN_ST-05,SEAT_FRAME_REAR_L,PNEUMATIC_TQ,45,5,51.2,,,SOP-GEN-0073,[],OverTorque,"[""over_torque""]",
EVT-000520,2026-03-04T14:20:11.000Z,EV-Q,VIN1368287033,CHASSIS_ST-14,WHEEL_LUG_NUT_FR,MANUAL_WRENCH,120,10,122.3,,,SOP-GEN-0026,[],OK,[],
EVT-000521,2026-03-04T14:21:05.000Z,EV-Q,VIN3580582653,POWERTRAIN_ST-05,BATTERY_HOLD_DOWN,PNEUMATIC_TQ,65,5,67.0,,,SOP-GEN-0023,[],OK,[],
EVT-000522,2026-03-04T14:22:00.000Z,Truck-T,VIN3536590481,POWERTRAIN_ST-05,TRANSMISSION_MOUNT_BOLT,PNEUMATIC_TQ,45,5,45.8,15.0,17.0,SOP-GEN-0020,[],OK,[],
EVT-000523,2026-03-04T14:23:06.000Z,Truck-T,VIN8234304760,INTERIOR_ST-08,STEERING_COLUMN_BOLT,ELECTRIC_ANGLE_GUN,40,5,40.1,,,SOP-GEN-0014,[],OK,[],
EVT-000524,2026-03-04T14:23:48.000Z,Truck-T,VIN1504729135,FINAL_ASSY_ST-22,ENGINE_MOUNT_REAR_LEFT,MANUAL_WRENCH,85,5,85.1,30.0,29.7,SOP-GEN-0003,[],OK,[],
EVT-000525,2026-03-04T14:25:12.000Z,EV-Q,VIN7537130187,POWERTRAIN_ST-05,WHEEL_LUG_NUT_FL,MANUAL_WRENCH,120,10,119.6,,,SOP-GEN-0022,[],OK,[],
EVT-000526,2026-03-04T14:25:49.000Z,EV-Q,VIN3474420092,POWERTRAIN_ST-05,SEAT_FRAME_REAR_L,PNEUMATIC_TQ,45,5,45.2,,,SOP-GEN-0073,[],OK,[],
EVT-000527,2026-03-04T14:26:26.000Z,SUV-Z,VIN7630274264,POWERTRAIN_ST-05,TRANSMISSION_MOUNT_BOLT,PNEUMATIC_TQ,45,5,46.8,15.0,15.3,SOP-GEN-0020,[],OK,[],
EVT-000528,2026-03-04T14:27:28.000Z,Sedan-X,VIN5325865521,POWERTRAIN_ST-05,WHEEL_LUG_NUT_FL,MANUAL_WRENCH,120,10,123.9,,,SOP-GEN-0022,[],OK,[],
EVT-000529,2026-03-04T14:28:19.000Z,Truck-T,VIN6384311581,POWERTRAIN_ST-05,SUSPENSION_ARM_BOLT_R,DC_GUN,100,5,99.6,,,SOP-GEN-0034,[],OK,[],
EVT-000530,2026-03-04T14:29:34.000Z,EV-Q,VIN4242579642,INTERIOR_ST-08,SUSPENSION_ARM_BOLT_F,DC_GUN,100,5,100.3,,,SOP-GEN-0016,[],OK,[],
EVT-000531,2026-03-04T14:30:37.000Z,SUV-Z,VIN7775960117,FINAL_ASSY_ST-22,ENGINE_MOUNT_REAR_LEFT,MANUAL_WRENCH,85,5,84.1,30.0,31.4,SOP-GEN-0003,[],OK,[],
EVT-000532,2026-03-04T14:32:24.000Z,EV-Q,VIN5076977004,POWERTRAIN_ST-05,ENGINE_MOUNT_REAR_RIGHT,PNEUMATIC_TQ,85,5,85.9,30.0,28.3,SOP-GEN-0006,[],OK,[],
EVT-000533,2026-03-04T14:33:26.000Z,Sedan-X,VIN5985331805,INTERIOR_ST-08,STEERING_COLUMN_BOLT,ELECTRIC_ANGLE_GUN,40,5,40.4,,,SOP-GEN-0014,[],OK,[],
EVT-000534,2026-03-04T14:34:21.000Z,EV-Q,VIN2869931869,INTERIOR_ST-08,WHEEL_LUG_NUT_RL,MANUAL_WRENCH,120,10,116.5,,,SOP-GEN-0071,[],OK,[],
EVT-000535,2026-03-04T14:34:56.000Z,EV-Q,VIN7532669066,FINAL_ASSY_ST-22,ENGINE_MOUNT_FRONT_LEFT,ELECTRIC_ANGLE_GUN,85,5,84.1,30.0,31.5,SOP-GEN-0036,[],OK,[],
EVT-000536,2026-03-04T14:36:32.000Z,Truck-T,VIN2228388623,FINAL_ASSY_ST-22,ENGINE_MOUNT_REAR_LEFT,MANUAL_WRENCH,85,5,84.3,30.0,28.8,SOP-GEN-0003,[],OK,[],
EVT-000537,2026-03-04T14:37:31.000Z,Hatch-A,VIN7010521940,FINAL_ASSY_ST-22,ENGINE_MOUNT_REAR_LEFT,MANUAL_WRENCH,85,5,84.6,30.0,28.7,SOP-GEN-0003,[],OK,[],
EVT-000538,2026-03-04T14:39:15.000Z,Sedan-X,VIN4947836984,INTERIOR_ST-08,STEERING_COLUMN_BOLT,ELECTRIC_ANGLE_GUN,40,5,39.0,,,SOP-GEN-0014,[],OK,[],
EVT-000539,2026-03-04T14:40:16.000Z,SUV-Z,VIN5136298935,INTERIOR_ST-08,SUSPENSION_ARM_BOLT_F,DC_GUN,100,5,99.4,,,SOP-GEN-0016,[],OK,[],
EVT-000540,2026-03-04T14:41:17.000Z,Sedan-X,VIN7456062427,POWERTRAIN_ST-05,WHEEL_LUG_NUT_FL,MANUAL_WRENCH,120,10,119.9,,,SOP-GEN-0022,[],OK,[],
EVT-000541,2026-03-04T14:41:55.000Z,EV-Q,VIN9444143872,POWERTRAIN_ST-05,TRANSMISSION_MOUNT_BOLT,PNEUMATIC_TQ,45,5,46.0,15.0,15.8,SOP-GEN-0020,[],OK,[],
EVT-000542,2026-03-04T14:43:12.000Z,EV-Q,VIN8222394132,POWERTRAIN_ST-05,SUSPENSION_ARM_BOLT_R,DC_GUN,100,5,98.8,,,SOP-GEN-0034,[],OK,[],
EVT-000543,2026-03-04T14:44:15.000Z,Hatch-A,VIN6651020291,POWERTRAIN_ST-05,BATTERY_HOLD_DOWN,PNEUMATIC_TQ,65,5,65.3,,,SOP-GEN-0023,[],OK,[],
EVT-000544,2026-03-04T14:44:51.000Z,SUV-Z,VIN9916475897,POWERTRAIN_ST-05,TRANSMISSION_MOUNT_BOLT,PNEUMATIC_TQ,45,5,45.2,15.0,16.9,SOP-GEN-0020,[],OK,[],
EVT-000545,2026-03-04T14:45:57.000Z,Truck-T,VIN2155671697,POWERTRAIN_ST-05,SUSPENSION_ARM_BOLT_R,DC_GUN,100,5,100.8,,,SOP-GEN-0034,[],OK,[],
EVT-000546,2026-03-04T14:47:08.000Z,SUV-Z,VIN1888107487,POWERTRAIN_ST-05,BATTERY_HOLD_DOWN,PNEUMATIC_TQ,65,5,64.9,,,SOP-GEN-0023,[],OK,[],
EVT-000547,2026-03-04T14:47:46.000Z,Sedan-X,VIN9927036153,INTERIOR_ST-08,SUSPENSION_ARM_BOLT_F,DC_GUN,100,5,99.3,,,SOP-GEN-0016,[],OK,[],
EVT-000548,2026-03-04T14:49:06.000Z,EV-Q,VIN6649672597,POWERTRAIN_ST-05,WHEEL_LUG_NUT_FL,MANUAL_WRENCH,120,10,120.2,,,SOP-GEN-0022,[],OK,[],
EVT-000549,2026-03-04T14:49:57.000Z,Truck-T,VIN6498703287,POWERTRAIN_ST-05,BATTERY_HOLD_DOWN,PNEUMATIC_TQ,65,5,63.8,,,SOP-GEN-0023,[],OK,[],
EVT-000550,2026-03-04T14:50:33.000Z,Sedan-X,VIN7453081889,CHASSIS_ST-14,WHEEL_LUG_NUT_FR,MANUAL_WRENCH,120,10,117.9,,,SOP-GEN-0026,[],OK,[],
EVT-000551,2026-03-04T14:51:15.000Z,Truck-T,VIN7270955446,CHASSIS_ST-14,SEAT_FRAME_REAR_R,PNEUMATIC_TQ,45,5,44.8,,,SOP-GEN-0066,[],OK,[],
EVT-000552,2026-03-04T14:51:35.000Z,SUV-Z,VIN2128928014,INTERIOR_ST-08,ENGINE_MOUNT_FRONT_RIGHT,DC_GUN,85,5,84.7,15.0,15.5,SOP-GEN-0010,[],OK,[],
EVT-000553,2026-03-04T14:52:57.000Z,SUV-Z,VIN7015499403,POWERTRAIN_ST-05,SUSPENSION_ARM_BOLT_R,DC_GUN,100,5,99.2,,,SOP-GEN-0034,[],OK,[],
EVT-000554,2026-03-04T14:53:51.000Z,SUV-Z,VIN4453529865,POWERTRAIN_ST-05,ENGINE_MOUNT_REAR_RIGHT,PNEUMATIC_TQ,85,5,85.9,30.0,28.9,SOP-GEN-0006,[],OK,[],
EVT-000555,2026-03-04T14:55:29.000Z,Hatch-A,VIN1041842844,INTERIOR_ST-08,STEERING_COLUMN_BOLT,ELECTRIC_ANGLE_GUN,40,5,38.3,,,SOP-GEN-0014,[],OK,[],
EVT-000556,2026-03-04T14:56:32.000Z,SUV-Z,VIN8667946580,POWERTRAIN_ST-05,ENGINE_MOUNT_REAR_RIGHT,PNEUMATIC_TQ,85,5,86.9,30.0,29.9,SOP-GEN-0006,[],OK,[],
EVT-000557,2026-03-04T14:57:49.000Z,SUV-Z,VIN3705237613,CHASSIS_ST-14,WHEEL_LUG_NUT_FR,MANUAL_WRENCH,120,10,117.5,,,SOP-GEN-0026,[],OK,[],
EVT-000558,2026-03-04T14:58:38.000Z,SUV-Z,VIN2478071244,POWERTRAIN_ST-05,TRANSMISSION_MOUNT_BOLT,PNEUMATIC_TQ,45,5,45.9,15.0,11.8,SOP-GEN-0020,[],OK,[],
EVT-000559,2026-03-04T14:59:47.000Z,Truck-T,VIN8646369354,INTERIOR_ST-08,SUSPENSION_ARM_BOLT_F,DC_GUN,100,5,99.1,,,SOP-GEN-0016,[],OK,[],
EVT-000560,2026-03-04T15:00:43.000Z,Truck-T,VIN6525576685,POWERTRAIN_ST-05,BATTERY_HOLD_DOWN,PNEUMATIC_TQ,65,5,65.2,,,SOP-GEN-0023,[],OK,[],
EVT-000561,2026-03-04T15:01:32.000Z,Truck-T,VIN7750131975,FINAL_ASSY_ST-22,ENGINE_MOUNT_REAR_LEFT,MANUAL_WRENCH,85,5,83.9,30.0,31.4,SOP-GEN-0003,[],OK,[],
EVT-000562,2026-03-04T15:02:28.000Z,SUV-Z,VIN6993434996,FINAL_ASSY_ST-22,ENGINE_MOUNT_REAR_LEFT,MANUAL_WRENCH,85,5,84.5,30.0,29.2,SOP-GEN-0003,[],OK,[],
EVT-000563,2026-03-04T15:03:57.000Z,Hatch-A,VIN4668811953,CHASSIS_ST-14,SEAT_FRAME_REAR_R,PNEUMATIC_TQ,45,5,46.3,,,SOP-GEN-0066,[],OK,[],
EVT-000564,2026-03-04T15:04:28.000Z,Hatch-A,VIN2705297819,POWERTRAIN_ST-05,TRANSMISSION_MOUNT_BOLT,PNEUMATIC_TQ,45,5,46.4,15.0,14.1,SOP-GEN-0020,[],OK,[],
EVT-000565,2026-03-04T15:05:16.000Z,Sedan-X,VIN5741336386,POWERTRAIN_ST-05,BATTERY_HOLD_DOWN,PNEUMATIC_TQ,65,5,64.8,,,SOP-GEN-0023,[],OK,[],
EVT-000566,2026-03-04T15:06:04.000Z,EV-Q,VIN2328736852,INTERIOR_ST-08,WHEEL_LUG_NUT_RL,MANUAL_WRENCH,120,10,119.9,,,SOP-GEN-0071,[],OK,[],
EVT-000567,2026-03-04T15:06:45.000Z,Sedan-X,VIN9740924080,CHASSIS_ST-14,SEAT_FRAME_REAR_R,PNEUMATIC_TQ,45,5,44.6,,,SOP-GEN-0066,[],OK,[],
EVT-000568,2026-03-04T15:07:26.000Z,Truck-T,VIN9310149998,POWERTRAIN_ST-05,BATTERY_HOLD_DOWN,PNEUMATIC_TQ,65,5,64.6,,,SOP-GEN-0023,[],OK,[],
EVT-000569,2026-03-04T15:08:22.000Z,Truck-T,VIN7587552692,POWERTRAIN_ST-05,ENGINE_MOUNT_REAR_RIGHT,PNEUMATIC_TQ,85,5,86.5,30.0,29.6,SOP-GEN-0006,[],OK,[],
EVT-000570,2026-03-04T15:09:49.000Z,SUV-Z,VIN5963769028,FINAL_ASSY_ST-22,ENGINE_MOUNT_FRONT_LEFT,ELECTRIC_ANGLE_GUN,85,5,85.4,30.0,28.5,SOP-GEN-0036,[],OK,[],
EVT-000571,2026-03-04T15:10:39.000Z,EV-Q,VIN2286817379,POWERTRAIN_ST-05,ENGINE_MOUNT_REAR_RIGHT,PNEUMATIC_TQ,85,5,74.3,30.0,31.4,SOP-GEN-0006,[],UnderTorque,"[""under_torque""]",
EVT-000572,2026-03-04T15:12:05.000Z,Truck-T,VIN7172324849,FINAL_ASSY_ST-22,ENGINE_MOUNT_FRONT_LEFT,ELECTRIC_ANGLE_GUN,85,5,85.4,30.0,28.2,SOP-GEN-0036,[],OK,[],
EVT-000573,2026-03-04T15:13:15.000Z,Hatch-A,VIN6462619080,INTERIOR_ST-08,STEERING_COLUMN_BOLT,ELECTRIC_ANGLE_GUN,40,5,40.3,,,SOP-GEN-0014,[],OK,[],
EVT-000574,2026-03-04T15:14:18.000Z,Sedan-X,VIN1783432867,POWERTRAIN_ST-05,SEAT_FRAME_REAR_L,PNEUMATIC_TQ,45,5,44.4,,,SOP-GEN-0073,[],OK,[],
EVT-000575,2026-03-04T15:14:50.000Z,Hatch-A,VIN2377154307,CHASSIS_ST-14,SEAT_FRAME_REAR_R,PNEUMATIC_TQ,45,5,44.4,,,SOP-GEN-0066,[],OK,[],
EVT-000576,2026-03-04T15:15:15.000Z,Sedan-X,VIN6506640008,POWERTRAIN_ST-05,WHEEL_LUG_NUT_FL,MANUAL_WRENCH,120,10,118.9,,,SOP-GEN-0022,[],OK,[],
EVT-000577,2026-03-04T15:15:58.000Z,SUV-Z,VIN7099897373,POWERTRAIN_ST-05,WHEEL_LUG_NUT_FL,MANUAL_WRENCH,120,10,120.1,,,SOP-GEN-0022,[],OK,[],
EVT-000578,2026-03-04T15:16:49.000Z,Sedan-X,VIN2418407139,CHASSIS_ST-14,SEAT_FRAME_REAR_R,PNEUMATIC_TQ,45,5,45.6,,,SOP-GEN-0066,[],OK,[],
EVT-000579,2026-03-04T15:17:14.000Z,Hatch-A,VIN1054183126,POWERTRAIN_ST-05,TRANSMISSION_MOUNT_BOLT,PNEUMATIC_TQ,45,5,45.1,15.0,14.4,SOP-GEN-0020,[],OK,[],
EVT-000580,2026-03-04T15:18:21.000Z,Sedan-X,VIN5218155484,CHASSIS_ST-14,SEAT_FRAME_REAR_R,PNEUMATIC_TQ,45,5,45.1,,,SOP-GEN-0066,[],OK,[],
EVT-000581,2026-03-04T15:19:08.000Z,Hatch-A,VIN9771121724,FINAL_ASSY_ST-22,BRAKE_CALIPER_BOLT,MANUAL_WRENCH,60,5,63.2,,,SOP-GEN-0031,[],OK,[],
EVT-000582,2026-03-04T15:19:58.000Z,Sedan-X,VIN1485024047,POWERTRAIN_ST-05,TRANSMISSION_MOUNT_BOLT,PNEUMATIC_TQ,45,5,44.2,15.0,15.1,SOP-GEN-0020,[],OK,[],
EVT-000583,2026-03-04T15:21:15.000Z,Hatch-A,VIN9770294741,POWERTRAIN_ST-05,WHEEL_LUG_NUT_FL,MANUAL_WRENCH,120,10,120.8,,,SOP-GEN-0022,[],OK,[],
EVT-000584,2026-03-04T15:21:59.000Z,Hatch-A,VIN5972277002,INTERIOR_ST-08,SUSPENSION_ARM_BOLT_F,DC_GUN,100,5,100.7,,,SOP-GEN-0016,[],OK,[],
EVT-000585,2026-03-04T15:22:46.000Z,Sedan-X,VIN5835392115,CHASSIS_ST-14,WHEEL_LUG_NUT_FR,MANUAL_WRENCH,120,10,122.7,,,SOP-GEN-0026,[],OK,[],
EVT-000586,2026-03-04T15:23:28.000Z,EV-Q,VIN4149022054,INTERIOR_ST-08,SUSPENSION_ARM_BOLT_F,DC_GUN,100,5,100.5,,,SOP-GEN-0016,[],OK,[],
EVT-000587,2026-03-04T15:24:15.000Z,EV-Q,VIN7695960480,INTERIOR_ST-08,SUSPENSION_ARM_BOLT_F,DC_GUN,100,5,99.9,,,SOP-GEN-0016,[],OK,[],
EVT-000588,2026-03-04T15:25:22.000Z,EV-Q,VIN3381646593,INTERIOR_ST-08,ENGINE_MOUNT_FRONT_RIGHT,DC_GUN,85,5,84.3,15.0,13.7,SOP-GEN-0010,[],OK,[],
EVT-000589,2026-03-04T15:26:20.000Z,SUV-Z,VIN7621147142,CHASSIS_ST-14,SEAT_FRAME_REAR_R,PNEUMATIC_TQ,45,5,44.8,,,SOP-GEN-0066,[],OK,[],
EVT-000590,2026-03-04T15:26:54.000Z,SUV-Z,VIN6320547759,INTERIOR_ST-08,STEERING_COLUMN_BOLT,ELECTRIC_ANGLE_GUN,40,5,39.8,,,SOP-GEN-0014,[],OK,[],
EVT-000591,2026-03-04T15:27:54.000Z,EV-Q,VIN6510997463,INTERIOR_ST-08,STEERING_COLUMN_BOLT,ELECTRIC_ANGLE_GUN,40,5,37.9,,,SOP-GEN-0014,[],OK,[],
EVT-000592,2026-03-04T15:28:52.000Z,Hatch-A,VIN1134319747,FINAL_ASSY_ST-22,WHEEL_LUG_NUT_RR,DC_GUN,120,10,122.4,,,SOP-GEN-0070,[],OK,[],
EVT-000593,2026-03-04T15:29:35.000Z,EV-Q,VIN2099247629,INTERIOR_ST-08,ENGINE_MOUNT_FRONT_RIGHT,DC_GUN,85,5,85.8,15.0,12.4,SOP-GEN-0010,[],OK,[],
EVT-000594,2026-03-04T15:30:55.000Z,Sedan-X,VIN3744126400,INTERIOR_ST-08,WHEEL_LUG_NUT_RL,MANUAL_WRENCH,120,10,138.2,,,SOP-GEN-0071,[],OverTorque,"[""over_torque""]",
EVT-000595,2026-03-04T15:31:44.000Z,Truck-T,VIN9764538552,INTERIOR_ST-08,SUSPENSION_ARM_BOLT_F,DC_GUN,100,5,100.1,,,SOP-GEN-0016,[],OK,[],
EVT-000596,2026-03-04T15:32:30.000Z,Truck-T,VIN1417124022,INTERIOR_ST-08,WHEEL_LUG_NUT_RL,MANUAL_WRENCH,120,10,119.3,,,SOP-GEN-0071,[],OK,[],
EVT-000597,2026-03-04T15:33:14.000Z,Hatch-A,VIN7692167252,INTERIOR_ST-08,ENGINE_MOUNT_FRONT_RIGHT,DC_GUN,85,5,85.5,15.0,17.1,SOP-GEN-0010,[],OK,[],
EVT-000598,2026-03-04T15:34:21.000Z,Hatch-A,VIN7657050979,CHASSIS_ST-14,SEAT_FRAME_REAR_R,PNEUMATIC_TQ,45,5,44.7,,,SOP-GEN-0066,[],OK,[],
EVT-000599,2026-03-04T15:34:56.000Z,SUV-Z,VIN9576406794,CHASSIS_ST-14,SEAT_FRAME_REAR_R,PNEUMATIC_TQ,45,5,44.0,,,SOP-GEN-0066,[],OK,[],
EVT-000600,2026-03-04T15:35:40.000Z,Truck-T,VIN6213781637,POWERTRAIN_ST-05,SEAT_FRAME_REAR_L,PNEUMATIC_TQ,45,5,45.4,,,SOP-GEN-0073,[],OK,[],
EVT-000601,2026-03-04T15:36:19.000Z,EV-Q,VIN9590774810,CHASSIS_ST-14,SEAT_FRAME_REAR_R,PNEUMATIC_TQ,45,5,44.2,,,SOP-GEN-0066,[],OK,[],
EVT-000602,2026-03-04T15:36:49.000Z,SUV-Z,VIN5227941857,POWERTRAIN_ST-05,WHEEL_LUG_NUT_FL,MANUAL_WRENCH,120,10,113.7,,,SOP-GEN-0022,[],OK,[],
EVT-000603,2026-03-04T15:37:30.000Z,SUV-Z,VIN3455054143,POWERTRAIN_ST-05,WHEEL_LUG_NUT_FL,MANUAL_WRENCH,120,10,119.3,,,SOP-GEN-0022,[],OK,[],
EVT-000604,2026-03-04T15:37:59.000Z,Truck-T,VIN2073127233,CHASSIS_ST-14,SEAT_FRAME_REAR_R,PNEUMATIC_TQ,45,5,44.7,,,SOP-GEN-0066,[],OK,[],
EVT-000605,2026-03-04T15:38:36.000Z,Truck-T,VIN4942272347,INTERIOR_ST-08,WHEEL_LUG_NUT_RL,MANUAL_WRENCH,120,10,120.9,,,SOP-GEN-0071,[],OK,[],
EVT-000606,2026-03-04T15:39:13.000Z,Truck-T,VIN9999520085,POWERTRAIN_ST-05,BATTERY_HOLD_DOWN,PNEUMATIC_TQ,65,5,65.9,,,SOP-GEN-0023,[],OK,[],
EVT-000607,2026-03-04T15:40:07.000Z,Truck-T,VIN2638728074,CHASSIS_ST-14,WHEEL_LUG_NUT_FR,MANUAL_WRENCH,120,10,123.3,,,SOP-GEN-0026,[],OK,[],
